0	-526	9	2005	22	-17	9	70	-24	91	737
0	-523	-113	2062	16	-13	19	69	-21	91	783
1	0	0	0	0	0	0	0	045800.00	37.447755666666665	126.653404235839843
0	-488	-98	2112	15	-12	35	70	-24	88	11
0	-454	-97	2106	19	-8	36	67	-23	89	21
0	-481	-82	2114	11	-12	38	69	-23	91	48
0	-482	-51	2142	16	-10	42	69	-22	90	91
0	-437	-112	2105	10	-14	42	69	-22	92	136
0	-397	-47	2115	22	-6	45	68	-22	91	180
0	-510	-86	2071	25	-4	46	68	-23	91	223
0	-500	-114	2025	20	-25	47	69	-23	90	269
0	-403	-40	2075	18	-34	47	68	-24	90	314
0	-469	-79	2090	27	-34	48	67	-23	91	359
0	-455	-54	2098	17	-26	47	67	-23	92	403
0	-424	-87	2049	11	-23	47	69	-23	92	448
0	-495	-64	2027	8	-15	51	67	-24	90	492
0	-392	-117	2092	20	-19	53	70	-23	90	537
0	-464	-132	2151	13	-15	56	68	-23	88	583
0	-474	-98	2000	4	-6	49	69	-24	88	626
0	-405	-90	2102	12	-3	58	69	-25	90	670
0	-478	-140	2136	18	5	66	67	-27	92	713
0	-448	-130	2131	-3	0	62	68	-26	91	757
0	-485	-65	2146	1	0	66	66	-26	91	798
1	0	0	0	0	0	0	0	045801.00	37.447736499999997	126.653434753417968
0	-480	-138	2097	9	0	85	65	-26	92	11
0	-440	-138	2078	6	-2	84	67	-26	92	21
0	-458	-169	2030	9	0	82	66	-26	90	43
0	-436	-181	2079	5	4	92	66	-25	91	85
0	-416	-138	2086	4	5	90	65	-24	92	126
0	-487	-96	2108	4	10	96	66	-23	90	169
0	-479	-108	2189	6	18	95	65	-26	90	213
0	-424	-109	1993	3	10	99	66	-25	90	256
0	-435	-79	2097	6	-5	99	65	-26	90	299
0	-504	-185	2179	-3	-9	100	64	-27	89	345
0	-456	-117	2166	16	-17	105	66	-27	89	392
0	-447	-159	2218	26	-17	104	66	-26	88	438
0	-428	-190	2111	23	-9	111	64	-23	89	484
0	-472	-67	2257	25	-4	106	64	-24	88	529
0	-413	-128	2000	21	-16	111	65	-27	89	576
0	-504	-87	2024	5	1	114	65	-27	89	618
0	-436	-120	2045	-7	13	102	64	-25	87	664
0	-505	-98	2144	2	31	106	65	-26	89	708
0	-514	-145	2162	13	25	102	66	-25	87	754
0	-466	-150	2037	11	2	105	66	-26	87	798
1	0	0	0	0	0	0	0	045802.00	37.447719499999998	126.653472900390625
0	-439	-133	2068	-5	12	120	65	-27	88	11
0	-424	-144	2134	4	5	117	65	-28	90	21
0	-418	-94	2185	0	0	111	66	-28	90	47
0	-497	-145	2171	9	13	114	64	-27	88	90
0	-440	-185	2137	23	6	115	65	-29	91	134
0	-438	-188	2079	22	6	119	63	-27	89	179
0	-446	-158	2205	13	-2	120	65	-28	92	224
0	-498	-120	2153	23	-1	125	65	-27	90	270
0	-480	-84	2172	19	3	135	63	-28	89	314
0	-497	-115	2103	12	-10	133	64	-28	89	361
0	-524	-137	2117	0	-9	138	64	-30	89	405
0	-489	-192	2039	-2	2	138	61	-31	89	450
0	-488	-194	2096	-4	-2	137	62	-31	87	496
0	-513	-125	2089	-10	4	137	61	-31	88	542
0	-522	-100	2111	8	6	143	62	-30	89	585
0	-521	-232	2096	0	-2	148	61	-30	89	630
0	-490	-215	2070	11	-8	150	63	-30	93	676
0	-470	-268	1997	21	16	153	63	-29	90	722
0	-486	-210	2091	10	8	152	60	-32	90	766
0	-468	-128	2199	4	-7	153	60	-30	91	811
1	0	0	0	0	0	0	0	045803.00	37.447706500000002	126.653511047363281
0	-433	-127	2084	2	-1	155	60	-32	91	11
0	-423	-118	2156	2	0	153	58	-32	90	21
0	-490	-132	2080	4	-3	156	58	-34	91	47
0	-428	-122	2106	6	-12	156	61	-32	91	92
0	-441	-150	2016	-6	-1	156	58	-32	90	137
0	-450	-140	2092	-10	-2	162	58	-32	92	184
0	-465	-135	2194	9	5	163	59	-32	89	227
0	-482	-172	2061	-3	-16	156	59	-32	90	274
0	-435	-150	2141	-9	-3	154	56	-30	91	320
0	-449	-133	2109	4	-7	158	56	-32	91	365
0	-478	-172	2157	14	-12	158	57	-32	90	411
0	-444	-159	2025	13	-8	157	58	-32	91	457
0	-450	-95	2101	2	-3	153	57	-33	91	501
0	-394	-47	2077	-15	-6	159	58	-32	88	547
0	-434	-86	2076	-16	-9	157	55	-35	88	592
0	-458	-131	2086	-16	4	160	56	-35	89	638
0	-464	-138	2019	-26	1	155	54	-33	91	684
0	-502	-153	2099	-20	1	150	53	-34	89	730
0	-476	-160	2045	-10	-17	155	55	-33	89	777
0	-411	-118	2041	-14	-37	153	53	-33	91	825
1	0	0	0	0	0	0	0	045804.00	37.447698500000001	126.653556823730468
0	-436	-136	2080	12	16	150	53	-30	84	10
0	-479	-99	2136	-2	17	151	55	-30	87	21
0	-409	-106	2110	-1	5	144	53	-32	87	49
0	-457	-118	2067	-2	9	146	52	-29	85	93
0	-442	-107	2102	-11	13	140	57	-32	85	139
0	-402	-98	2097	3	17	142	55	-33	85	182
0	-538	-134	1942	13	-6	143	56	-33	85	228
0	-452	-60	2071	9	-9	142	56	-31	87	272
0	-464	-127	2193	-24	-29	135	56	-33	88	320
0	-400	36	2029	-68	-6	120	53	-33	87	364
0	-407	-64	2210	-49	14	108	55	-31	88	410
0	-541	-142	2189	-22	38	128	55	-32	87	457
0	-441	-229	2021	-14	45	103	56	-33	89	504
0	-474	-112	2085	-34	54	98	54	-32	89	549
0	-503	-61	2141	-8	43	102	54	-35	89	594
0	-535	-84	2194	-1	19	111	53	-33	90	639
0	-558	-126	2218	25	26	111	54	-33	89	685
0	-452	-116	2119	38	-2	110	53	-35	90	730
0	-490	-87	2151	17	-20	100	52	-37	91	776
0	-550	-76	2128	18	-5	90	52	-37	91	820
1	0	0	0	0	0	0	0	045805.00	37.447695666666668	126.653602600097656
0	-443	118	2394	13	37	60	49	-35	90	11
0	-555	115	2473	5	29	61	48	-36	91	21
0	-609	91	2500	-12	-4	61	49	-35	91	44
0	-660	-32	2494	-12	-39	62	50	-34	90	89
0	-529	-24	2436	3	-63	53	51	-34	90	131
0	-392	-94	2247	1	-65	36	50	-34	88	175
0	-463	-88	2039	-4	-70	27	51	-34	89	220
0	-455	22	1961	13	-50	23	50	-35	90	263
0	-470	2	1973	21	-29	21	48	-36	89	306
0	-500	39	1979	33	-6	26	51	-36	90	349
0	-527	-48	1979	28	-4	24	49	-37	91	392
0	-480	1	2116	19	6	22	49	-36	89	433
0	-491	-32	2106	38	4	21	49	-36	89	476
0	-512	-86	2093	33	-5	18	50	-34	90	519
0	-551	-21	2096	31	-8	8	49	-35	90	562
0	-530	66	2094	32	-12	11	50	-37	91	606
0	-510	2	2117	17	-31	10	50	-36	90	648
0	-553	39	2133	14	-16	8	49	-34	91	691
0	-539	48	1977	18	-17	10	49	-33	89	735
0	-494	-48	1967	8	-14	19	50	-34	87	778
1	0	0	0	0	0	0	0	045806.00	37.447695666666668	126.653648376464843
0	-548	-23	2197	53	-8	14	48	-38	89	10
0	-524	12	2091	48	-22	11	48	-35	92	21
0	-528	-17	2063	57	-21	11	50	-36	90	46
0	-479	15	2048	45	-16	9	48	-37	90	88
0	-467	-51	2081	35	-24	2	49	-33	89	130
0	-516	47	2085	32	-25	5	49	-37	90	173
0	-532	57	2058	43	2	2	49	-34	90	214
0	-508	4	2097	36	-2	-1	50	-37	89	255
0	-517	48	2156	27	-5	1	49	-35	91	297
0	-522	32	2088	28	-6	-3	50	-34	89	339
0	-495	38	2045	11	-14	0	50	-33	89	382
0	-495	43	2043	21	-12	-3	50	-36	89	426
0	-486	13	2010	24	-13	-1	48	-36	91	469
0	-483	12	2111	29	-5	1	48	-37	91	511
0	-488	21	2053	24	7	-9	48	-37	90	553
0	-508	43	2163	39	7	-7	49	-37	90	594
0	-566	-22	2111	43	-2	-1	50	-36	90	638
0	-514	-10	2063	38	1	1	48	-36	90	679
0	-466	15	2129	36	-11	-5	50	-35	89	723
0	-539	60	1975	39	-3	0	48	-35	90	765
1	0	0	0	0	0	0	0	045807.00	37.447696000000000	126.653694152832031
0	-510	51	2067	16	-14	-11	49	-39	88	11
0	-527	40	2112	13	2	-13	50	-36	91	21
0	-555	47	2086	15	-9	-9	51	-39	90	44
0	-525	9	2098	17	-11	-8	49	-37	92	86
0	-531	22	2102	20	8	-8	50	-37	91	126
0	-479	39	2118	27	15	-10	49	-36	90	170
0	-520	-39	2127	22	3	-6	49	-35	91	213
0	-519	19	2155	19	-8	-7	50	-35	89	255
0	-490	38	2065	40	-2	-7	49	-34	90	298
0	-584	28	2139	32	2	-3	49	-35	92	340
0	-525	33	2171	14	0	-3	52	-34	88	381
0	-481	60	2077	5	-12	-1	50	-34	92	424
0	-571	22	2079	7	2	-2	51	-36	90	464
0	-565	52	2106	26	-7	-3	50	-36	89	507
0	-531	-7	2035	17	-9	-4	49	-37	90	550
0	-524	20	2040	11	0	-11	49	-36	91	592
0	-522	55	2061	22	-2	-9	48	-37	91	635
0	-558	13	2064	26	-1	-9	49	-35	91	678
0	-516	38	2053	30	-3	-11	48	-36	91	721
0	-482	46	2095	23	-5	-9	49	-36	89	764
1	0	0	0	0	0	0	0	045808.00	37.447696000000000	126.653739929199218
0	-480	52	2136	31	-14	-7	48	-36	89	11
0	-522	2	1919	33	-32	-4	50	-35	88	21
0	-515	52	2079	22	2	-5	50	-34	90	42
0	-546	67	2140	28	-4	-8	49	-37	90	84
0	-495	22	2125	19	-24	-2	50	-37	90	126
0	-563	15	2026	19	-18	-6	51	-38	90	170
0	-502	37	2131	36	-12	-8	49	-38	90	214
0	-488	4	2047	28	-11	-6	50	-37	91	256
0	-499	19	2174	24	-2	-9	48	-36	89	299
0	-539	41	1999	14	-9	-6	49	-36	91	342
0	-497	5	2061	9	-12	-5	50	-37	92	383
0	-549	51	2050	8	-11	-4	50	-34	90	426
0	-560	-10	2009	17	-16	-3	50	-35	89	471
0	-504	4	1986	16	-10	-11	50	-36	90	514
0	-499	-39	2071	24	0	-2	49	-37	90	557
0	-530	-18	2057	38	-2	-3	48	-35	91	601
0	-443	-3	1982	31	13	-6	47	-38	89	643
0	-488	29	2147	21	-17	-3	49	-36	89	687
0	-541	0	1963	19	-14	-1	49	-36	92	730
0	-528	56	2061	23	-14	-3	49	-37	92	773
1	0	0	0	0	0	0	0	045809.00	37.447696000000000	126.653793334960937
0	-450	9	2109	21	-13	-4	50	-37	92	10
0	-441	39	2046	18	-10	-6	48	-37	90	21
0	-462	-31	2067	10	-8	-1	48	-37	90	44
0	-465	6	2103	15	-11	-5	48	-37	91	86
0	-481	21	2158	23	-14	-5	47	-37	90	128
0	-408	-51	2096	27	-2	-7	47	-37	90	172
0	-449	6	2151	29	-11	0	49	-36	91	214
0	-472	45	2117	20	-14	-7	50	-35	91	257
0	-370	24	2158	34	-11	1	48	-36	91	300
0	-473	37	2108	23	-11	-1	49	-34	92	344
0	-411	-12	2217	25	1	-1	50	-34	93	386
0	-400	48	2144	29	9	0	49	-35	91	427
0	-379	9	2167	30	-15	-1	50	-35	90	469
0	-444	8	2100	21	-7	-1	48	-37	90	511
0	-374	36	2207	26	6	-3	49	-36	92	553
0	-366	14	2094	25	-25	1	48	-38	92	595
0	-347	-7	2018	24	-8	-5	47	-35	91	638
0	-434	61	2090	18	-8	0	48	-37	90	680
0	-401	-7	2087	36	3	-3	49	-36	91	721
0	-410	27	2094	44	9	-2	48	-36	90	763
1	0	0	0	0	0	0	0	045810.00	37.447696166666666	126.653846740722656
0	-404	17	2047	30	-4	6	50	-36	90	10
0	-378	-31	2135	24	-3	6	48	-37	91	21
0	-344	79	2083	28	-3	-1	47	-38	91	41
0	-412	3	2068	21	0	4	48	-38	90	79
0	-386	39	2047	24	13	3	50	-38	93	120
0	-397	-5	2084	27	15	3	50	-36	90	161
0	-418	-3	2210	17	5	7	49	-34	89	202
0	-395	30	2143	21	-6	5	49	-37	89	243
0	-381	-39	2133	16	-15	7	49	-35	89	287
0	-369	7	2137	19	-13	13	47	-37	90	330
0	-354	-9	2091	30	-15	13	51	-37	91	373
0	-378	-4	2183	28	-1	12	52	-36	94	416
0	-357	37	2120	30	0	17	50	-35	88	458
0	-405	-27	2069	19	-3	8	47	-36	88	500
0	-406	27	2032	24	3	6	48	-36	89	541
0	-425	7	2117	18	-3	9	48	-40	91	581
0	-408	50	2130	23	4	10	48	-38	91	623
0	-364	53	2063	17	9	12	49	-36	91	665
0	-324	-29	2098	11	-3	4	47	-35	91	707
0	-368	129	2214	20	16	3	47	-35	91	750
1	0	0	0	0	0	0	0	045811.00	37.447696666666665	126.653900146484375
0	-461	-24	2143	25	-5	10	47	-35	88	11
0	-367	-4	2114	22	-13	15	49	-36	90	21
0	-362	12	2123	30	4	7	47	-36	89	42
0	-424	9	2059	14	-8	11	48	-38	89	83
0	-422	8	2069	14	-9	9	47	-36	89	122
0	-408	16	2122	14	-4	8	50	-38	91	164
0	-393	34	2019	17	-9	10	48	-37	92	207
0	-395	20	2158	19	8	2	49	-37	91	247
0	-382	-93	2090	33	-3	13	48	-37	91	291
0	-495	11	2149	7	-13	7	49	-37	90	332
0	-372	60	2085	13	-25	4	47	-35	91	375
0	-399	-8	2110	15	-20	8	48	-36	89	418
0	-420	52	2060	12	-14	5	46	-36	91	460
0	-399	55	2136	23	-2	8	50	-34	92	502
0	-360	-50	2122	26	-7	8	49	-35	90	545
0	-363	2	2114	22	-23	4	50	-37	90	586
0	-373	3	2110	21	-14	9	45	-37	88	628
0	-356	-2	2099	22	-18	-1	45	-37	90	671
0	-403	22	2183	36	-3	8	47	-37	91	713
0	-411	-1	2139	32	-5	7	47	-37	93	755
1	0	0	0	0	0	0	0	045812.00	37.447697333333330	126.653945922851562
0	-380	29	2115	27	-12	6	47	-36	91	10
0	-375	27	2121	30	-3	0	46	-36	94	21
0	-405	24	2102	28	-11	5	47	-35	93	41
0	-400	3	2156	26	-3	4	47	-37	91	80
0	-428	19	2149	35	-19	4	48	-35	90	122
0	-376	34	2088	30	-4	5	47	-35	90	164
0	-387	23	2156	36	-2	3	47	-35	88	205
0	-414	3	2115	21	-7	2	47	-37	91	246
0	-433	-12	2061	26	-12	8	46	-38	90	289
0	-369	32	1971	33	-11	5	48	-37	92	332
0	-367	-4	2161	37	1	4	45	-39	91	373
0	-359	60	2151	50	4	4	49	-38	91	413
0	-368	17	2158	32	-9	3	47	-36	90	455
0	-369	13	2055	34	-5	6	49	-38	89	496
0	-415	-9	2174	30	3	1	46	-35	93	537
0	-344	51	2119	43	3	9	46	-38	90	578
0	-434	31	2140	40	12	9	45	-36	91	619
0	-412	72	2172	31	0	10	47	-37	92	661
0	-418	23	2153	20	-4	12	48	-37	91	703
0	-412	50	2247	28	4	6	49	-36	91	744
1	0	0	0	0	0	0	0	045813.00	37.447698333333335	126.653984069824218
0	-346	42	1939	18	-12	5	46	-35	91	10
0	-383	68	2167	10	21	1	50	-38	92	21
0	-450	-3	2185	23	7	3	46	-35	93	39
0	-392	18	2081	17	-1	0	47	-36	91	79
0	-382	-13	2040	33	14	5	45	-36	89	121
0	-382	21	2120	27	17	2	47	-35	91	163
0	-411	60	2193	39	13	5	45	-38	93	204
0	-380	30	2258	29	-7	6	47	-36	92	246
0	-408	52	2144	28	-6	6	47	-37	92	287
0	-386	-3	2112	32	4	9	47	-34	93	328
0	-383	61	2072	29	-6	12	47	-35	90	371
0	-369	59	2103	26	9	10	47	-36	91	412
0	-313	71	2087	37	3	11	46	-35	90	454
0	-370	37	2070	28	10	5	47	-38	91	495
0	-384	54	2170	38	18	5	45	-37	93	537
0	-407	51	2120	39	9	4	48	-36	92	578
0	-376	63	2100	27	7	5	46	-38	90	618
0	-413	50	2212	30	14	8	48	-38	92	660
0	-419	66	2152	33	2	8	48	-38	93	700
0	-351	41	2139	30	4	7	47	-37	92	741
1	0	0	0	0	0	0	0	045814.00	37.447699666666665	126.654022216796875
0	-379	43	2180	25	12	0	49	-35	90	11
0	-420	28	2142	18	19	3	49	-33	90	21
0	-386	7	2133	34	13	2	49	-35	91	38
0	-349	7	2182	41	9	0	47	-35	92	76
0	-367	8	2164	35	5	3	46	-36	89	115
0	-367	39	2141	12	2	2	48	-37	89	155
